ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2023_PWBNH_35015_1,tender,tender,1,2024-12-04,2023_PWBNH_35015_1,Tech-II/111/2023/8 Dated Guwahati 28th Ghy 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-I,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"72,52,99,608",28-Dec-2023 05:00 PM,180,No,Online,,,1,12-Jan-2024 03:30 PM,assessment,Price Bid Opening Date,,"767,367,326",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_35015_2,tender,tender,1,2024-12-04,2023_PWBNH_35015_2,Tech-II/111/2023/8 Dated Guwahati 28th Ghy 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-V,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"52,74,90,624",28-Dec-2023 05:00 PM,180,No,Online,,,1,12-Jan-2024 03:30 PM,assessment,Price Bid Opening Date,,"558,085,328",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_35015_3,tender,tender,1,2024-12-04,2023_PWBNH_35015_3,Tech-II/111/2023/8 Dated Guwahati 28th Ghy 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-VII,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"46,15,54,296",28-Dec-2023 05:00 PM,180,No,Online,,,1,12-Jan-2024 03:30 PM,assessment,Price Bid Opening Date,,"488,324,662",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_35096_5,tender,tender,1,2024-12-04,2023_PWBNH_35096_5,Tech-II/83/2023/6 Dated Guwahati the 28th Dec 202,"Construction and upgradation of North Guwahati College at Amingaon, Kamrup, Assam (Proposed Construction of Academic cum Administrative, Library and Auditorium Building (RCC G Plus 3)) on Engineering, Procurement and Construction (EPC) Mode-1 Basis",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"13,80,25,028",30-Dec-2023 02:00 PM,180,No,Online,,,1,19-Jan-2024 03:30 PM,assessment,Price Bid Opening Date,,"149,815,014",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_35111_1,tender,tender,1,2024-12-04,2023_PWBNH_35111_1,SE(B)/DIB/JC(T..)/CS-19/23-24/,Jagannath Community and Skill Centre under Tingkhong LAC at Joonktollee T.E. (Sl. No. - 1),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,70,73,000",01-Jan-2024 09:00 AM,180,No,Online,,,1,04-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,343,090",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_35112_1,tender,tender,1,2024-12-04,2023_PWBNH_35112_1,SE(B)/DIB/JC(T..)/CS-19/23-24/,Jagannath Community and Skill Centre under Tingkhong LAC at Rajgarh T.E. (Sl. No. - 2),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",01-Jan-2024 09:00 AM,180,No,Online,,,1,04-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,343,090",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_35113_1,tender,tender,1,2024-12-04,2023_PWBNH_35113_1,SE(B)/DIB/JC(T..)/CS-19/23-24/,"Jagannath Community and Skill Centre under Tingkhong LAC at Sarojini T.E., (Sl. No. - 3)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",01-Jan-2024 09:00 AM,180,No,Online,,,1,04-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,343,090",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWD_30477_2,tender,tender,1,2024-12-04,2023_PWD_30477_2,CE/STBR/II/22/2022-23/6 Date 18-03-2023,"Construction of ROB in Replacement of Rly LC Gate No. SK-38 at (RLY KM 288/5-6) at Sorbhog, Barpeta District, Assam under Construction of ROBs on 50_50 Cost Sharing Basis",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"37,15,58,900",12-Apr-2023 06:00 PM,180,No,Online,,,1,06-May-2023 10:00 AM,assessment,Price Bid Opening Date,,"334,403,010",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_30512_1,tender,tender,1,2024-12-04,2023_PWD_30512_1,PRTRD/RKN/BADP/PKD/ Tech-48/2023/TS/2,Construction of link road from Koylaghat PWD road to Basontinagar via Kalachandbari (Ph-I) under Annual Action Plan of Border Development Activities in the Inter-State Border for the year 2022-23 in Karimganj District,Works,Open Tender,Item Rate,Civil Works,,No,No,"27,09,000",20-Apr-2023 10:00 AM,90,No,Online,,,1,29-Apr-2023 10:00 AM,assessment,Price Bid Opening Date,,"2,707,896",,Public Works Roads Department,2022-2023
ocds-f5kvwu-2023_PWD_30965_1,tender,tender,1,2024-12-04,2023_PWD_30965_1,CEM/05/2022/7,"PMC for a Ropeway project viz-Const of Ropeway System over the river Brahmaputra connecting BiswanathGhat and Umatumoni Island of Biswanath District, Assam on EPC mode, including Defect Liability cum Comprehensive O and M period for 3 yrs",Services,Open Tender,EOI,Consultancy,,No,No,,25-May-2023 05:00 PM,180,No,Online,,,1,21-Aug-2023 02:00 PM,assessment,Price Bid Opening Date,,"55,524,900",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_31192_1,tender,tender,1,2024-12-04,2023_PWD_31192_1,ROB/SK-14/ASSAM/RANGIA/02,Construction of ROB at Rangia in replacement of Railway Level Crossing Gate No. SK-14 at Km-361/9-362/0-1 on Rangia Kendukona Road in Kamrup District under Construction of ROBs on 50_50 Cost Sharing Basis,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"28,02,13,000",14-Jun-2023 10:30 AM,180,No,Online,,,1,30-Jun-2023 10:00 AM,assessment,Price Bid Opening Date,,"279,085,529",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_31730_1,tender,tender,1,2024-12-04,2023_PWD_31730_1,"CE/BBP/84/2021/Pt./2, dtd 14/07/2023","Relocation and Construction of Rahdhala L.P. School at Gauripur, North Guwahati",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,76,55,000",20-Jul-2023 09:00 AM,180,No,Online,,,1,09-Aug-2023 02:30 PM,assessment,Price Bid Opening Date,,"17,650,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32076_1,tender,tender,1,2024-12-04,2023_PWD_32076_1,ROB/ST-77/ASSAM/KAMARBONDHA/01,"Construction of ROB in Replacement of Railway Level Crossing Gate No. ST-77 at Kamarbondha Ali at 35th KM of Dhodar Ali (SH-1) in the District of Golaghat, Assam under Construction of ROBs on 50_50 Cost Sharing Basis",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"48,64,48,400",14-Aug-2023 01:00 PM,180,No,Online,,,1,31-Aug-2023 10:00 AM,assessment,Price Bid Opening Date,,"550,457,100",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32113_1,tender,tender,1,2024-12-04,2023_PWD_32113_1,CE/DEV/TB/15/2023-24/10,"NRL_PHASE_1_23_24_01 Widening and strengthening of road from Pragati Dwar to Assam Bio Refinery Pvt. Ltd. including culverts and drains along with uprooting, site grading of 50 Bighas of land acquired by Numaligarh under Sarupathar TRD",Works,Open Tender,Item Rate,Civil Works,,No,No,"3,48,87,000",17-Aug-2023 06:00 PM,180,No,Online,,,1,02-Sep-2023 02:00 PM,assessment,Price Bid Opening Date,,"34,887,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32331_1,tender,tender,1,2024-12-04,2023_PWD_32331_1,CE/DEV/TB/235/2022-23/25,MMPPNA_22_23_65 Construction of (i) Borjuri to Dolamara road (Ch. 8000.00m to 8900.00m) (ii) Rongbonghat to Gudam Singnar (Ch. 0.00m to 8000.00m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the,Works,Open Tender,Item Rate,Civil Works,,No,No,"5,94,24,000",31-Aug-2023 04:00 PM,180,No,Online,,,1,14-Sep-2023 02:30 PM,assessment,Price Bid Opening Date,,"63,456,900",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32364_3,tender,tender,1,2024-12-04,2023_PWD_32364_3,CS/DTRD/SOPD(G)/5/2023-24,CRC-DTRD-177- Rupkonwar Jyoti Prasad Agarwalla Road,Works,Open Tender,Works,Civil Works,,No,No,"1,21,43,000",05-Sep-2023 10:00 AM,180,No,Online,,,1,12-Sep-2023 02:00 PM,assessment,Price Bid Opening Date,,"12,142,600",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32502_1,tender,tender,1,2024-12-04,2023_PWD_32502_1,No.GRC/NIT/510. /2021-22/Pt.I/2645-51 dtd14.09.23,"KAM/KRC/SOPD(G)/2023-24/11 Annual Operational Maintenance of PWD IB,Office Building and AC Bus Stand at Amingaon under SOPD-G for the year 2023-24,Jalukbari LAC",Works,Open Tender,Item Rate,Civil Works,,No,No,,18-Sep-2023 11:00 AM,180,No,Online,,,1,26-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,,,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32602_1,tender,tender,1,2024-12-04,2023_PWD_32602_1,CE/DEV/TB/121/2023-24/1,SOPD_G_22_23_17 Improvement of Road in Right Bank Brahmaputra Dyke from Sissikalghar to Deorighat (Sissikalghar to Janglee office) (from Ch. 98.340 Km to 100.36 Km) under SOPD-G for the year 2023-24 of Dhemaji District under Jonai Territorial Road,Works,Open Tender,Item Rate,Civil Works,,No,No,"3,92,00,000",20-Sep-2023 06:30 PM,180,No,Online,,,1,11-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"35,280,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32602_2,tender,tender,1,2024-12-04,2023_PWD_32602_2,CE/DEV/TB/121/2023-24/1,SOPD_G_22_23_18 Improvement of Road on B/Dyke from Sissikalghar to Deorighat (Kathalguri to Tongani Underpass at NH-15) from Ch. 107.879 Km to 116.579 Km under SOPD-G for the year 2023-24 of Dhemaji District under Jonai Territorial Road Division.,Works,Open Tender,Item Rate,Civil Works,,No,No,"9,97,99,000",20-Sep-2023 06:30 PM,180,No,Online,,,1,11-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"99,696,520",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32648_1,tender,tender,1,2024-12-04,2023_PWD_32648_1,SE/CSRC/NIT and DNIT/6B/2441,"Construction of Approach road to(i)Phuleswari Maidam from (ii) Bali Maidam from (iii)Deohal (iv)Construction of Joya Ali(Part-2) from under SOPD(G) for the year 2023-24 under PWRD,NATRD in Nazira LAC.PKG NO. SE/CSRC/2023-24/NATRD /NAZIRA/01",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"51,73,743",26-Sep-2023 10:00 AM,180,No,Online,,,1,10-Oct-2023 01:00 PM,assessment,Price Bid Opening Date,,"4,915,056",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32648_2,tender,tender,1,2024-12-04,2023_PWD_32648_2,SE/CSRC/NIT and DNIT/6B/2441,"(i)Construction of Charajan Ali (ii) Repairs to Bakupukhuri Habigaon Ali (Santak Charaideo ali to Bakupukhuri Habigaon), under SOPD(G) under Nazira and Amguri Territorial Road Division, Nazira in Nazira LAC. PKG NO. SE/CSRC/2023-24/NATRD /NAZIRA/02",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"97,59,994",26-Sep-2023 10:00 AM,180,No,Online,,,1,10-Oct-2023 01:00 PM,assessment,Price Bid Opening Date,,"9,759,994",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32648_3,tender,tender,1,2024-12-04,2023_PWD_32648_3,SE/CSRC/NIT and DNIT/6B/2441,Construction of (i) Road to Maidam Gate No.2 (East) (ii) Entrance road from Gate No.2(East) and (iii) Car Parking in front of Gate No.2(East) under SOPD(G) for the year 2023-24 in NATRD in Nazira LAC. PKG NO.SE/CSRC/2023-24/ NATRD/NAZIRA/03,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,28,28,431",26-Sep-2023 10:00 AM,180,No,Online,,,1,10-Oct-2023 01:00 PM,assessment,Price Bid Opening Date,,"12,827,766",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32648_4,tender,tender,1,2024-12-04,2023_PWD_32648_4,SE/CSRC/NIT and DNIT/6B/2441,(i) Construction/Maintenance of Road from Dhodar Ali to Charajan Ali (ii) Repairs to Charaideo Rajamaidam Ali iii) Repairs to Sukafa Ali under SOPD(G) for the year 2023-24 under NATRD in Nazira LAC. PKG NO.SE/CSRC/2023-24 /NATRD/NAZIRA/04,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,39,11,992",26-Sep-2023 10:00 AM,180,No,Online,,,1,10-Oct-2023 01:00 PM,assessment,Price Bid Opening Date,,"13,912,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_1,tender,tender,1,2024-12-04,2023_PWD_32684_1,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_02 Strengthening of Kamalakanta Das Road (Road Start from Barpeta Vidyapith School to Barpeta Satra)( Ch-0.00 m to Ch-1655.00 M) as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24,",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,69,02,000",27-Sep-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"24,211,800",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_10,tender,tender,1,2024-12-04,2023_PWD_32684_10,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_19 (i) Construction of RCC drain along Manbar Nath Road (South) upto river Ghagara, (ii) Construction of RCC drain along PNGB Road (West Side ) Remaining Portion, (iii) Construction of RCC drain along Pramod Dey Road (North Side ),",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,31,16,000",27-Sep-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"13,115,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_101,tender,tender,1,2024-12-04,2023_PWD_32684_101,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_68 (i) Construction of ldgah Road (Ward-1) (ii) Construction of Lachit Nagar Path (Ward-9) (iii) Construction of Gopal Nagar Road (Ward-4) (iv) Construction of Hanuman Path (Ward-8) (v) Construction of Krishna Bora to Petel Patty Road,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,90,32,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"26,128,800",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_104,tender,tender,1,2024-12-04,2023_PWD_32684_104,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_82 (i) Re- construction Deputy Commissioner Office to GCM Path (Ch 400.00 m to 930.00 m), (ii) Construction of Road from S.P Bunglow to old BSNL Office, (iii) Construction of Gurucharan Medhi Road, (iv) Construction of Nirmal Kalita",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,96,48,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"29,647,118",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_105,tender,tender,1,2024-12-04,2023_PWD_32684_105,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_91 Construction of Sukapha Nagar Drain at Joikhamsang Path ( From Ch 0.00m to 1600.00m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Nazira MB",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,25,00,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"20,250,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_107,tender,tender,1,2024-12-04,2023_PWD_32684_107,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_95 (i) Improvement of Road from NH-27 to Rajagaon, (ii) Improvement of Road from NH-27 to Raha Barapujia Road, (iii) Improvement of Road from Raha Barapujia Road to Pub Topakuchi, (iv) Construction of Raha Barapujia Road to Shankar Dev",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,73,53,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"17,340,590",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_108,tender,tender,1,2024-12-04,2023_PWD_32684_108,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_103 (i) Construction of RCC drain at Shining Star Club, (ii) Construction of RCC drain at Silapathar Jonai Link Road (Jonai road tiniali to jonaki nagar), (iii) Construction of RCC drain at Silapathar Pukia Road",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,93,98,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"29,393,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_109,tender,tender,1,2024-12-04,2023_PWD_32684_109,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_104 Construction of RCC Drain and parking from Dony Polo Complex to Hotel Greenlake at Silapatharunder Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Silapathar MB",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,38,41,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"23,810,911",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_110,tender,tender,1,2024-12-04,2023_PWD_32684_110,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_118 Improvement of Bhuktabari Sonapur Road ( From Ch 0.00 m to 250.00 m) as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Sipajhar MB",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,11,69,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"10,052,100",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_111,tender,tender,1,2024-12-04,2023_PWD_32684_111,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_119 (i) Construction of Bargastal Tiniali Chawk to Pareitha Chuba Road (L 95.00m) (ii) Construction of Majorchuba Pularmukh Road (L 75.00m) (iii) Construction of Majorchuba Gosaighar Chuba Road (L 70.00m) (iv) Construction of Road,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,27,17,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"11,445,300",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_113,tender,tender,1,2024-12-04,2023_PWD_32684_113,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_139 Reconstruction of Sericulture Road from Dhodar Ali to Railway Level Crossing , From 3rd APBN 1st gate to 2nd Gate and APBN Tiniali to Tantigaon Shiva Mandir ( Ch.0.00 m to Ch. 1200.00 m ,Ch.1500.00 m to Ch.2100.00 m and Ch.2100.00",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,15,44,000",04-Oct-2023 06:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"19,389,600",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_115,tender,tender,1,2024-12-04,2023_PWD_32684_115,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_24 (i) Construction of RCC covered drain at SWARSATI MANDIR LANE (ii) Construction of RCC covered drain at JYOTI PATH (iii) Construction of RCC covered drain at CHARAPATTY BYELANE (iv) Construction of RCC covered drain at Jeuti Path,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,01,74,000",07-Oct-2023 03:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"20,173,400",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_116,tender,tender,1,2024-12-04,2023_PWD_32684_116,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_22 (i) Construction of RCC covered drain at AROGYA BHAWAN ROAD ( RHS) (ii) Construction of RCC covered drain at AROGYA BHAWAN ROAD ( LHS) (iii) Construction of RCC covered drain at PK KONWAR ROAD (iv) Construction of RCC covered drain,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,99,90,000",06-Oct-2023 05:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"29,990,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_117,tender,tender,1,2024-12-04,2023_PWD_32684_117,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_23 (i) Construction of RCC covered drain at DIBRUGARH UNIVERSITY LINK ROAD (ii) Construction of RCC covered drain at Benudhar Rajkhowa Road (iii) Construction of RCC covered drain at Guardpara Bylane (iv) Construction of RCC covered,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,26,08,000",06-Oct-2023 05:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"23,527,460",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_118,tender,tender,1,2024-12-04,2023_PWD_32684_118,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_34 Improvement of road from Graham Bazar to Proposed HCM Secrretariat , Dibrugarh via Paltan Bazar as Gaurab Path,(L 1.86 Km) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Dibrugarh MB",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,00,00,000",06-Oct-2023 05:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"20,000,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_121,tender,tender,1,2024-12-04,2023_PWD_32684_121,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_71 Improvement of Lumding Highway Road from Lumding Tiniali to NH-54 By-Pass (Ch. 0.00m to Ch. 1800.00m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Lumding MB",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,49,17,000",06-Oct-2023 05:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"44,912,777",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_32684_122,tender,tender,1,2024-12-04,2023_PWD_32684_122,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_72 (i) Improvement of Bajrangbali Path via Bharmakumaris connecting Nepali Basti (Ch. 0.00m to Ch. 500.00m) (ii) Construction of Hatibhanga Colony PWD Road to Maa Shitla Mandir at Durga Colony (iii) Re-construction of Middle Market to I,Works,Open Tender,Item Rate,Civil Works,,No,No,"3,09,76,000",06-Oct-2023 05:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,"29,382,869",,Public Works Roads Department,2023-2024
